Group ID,Filename,Folder,Size (KB),Dimensions,Match %

1446,v01_c0101e0425_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0425\texture,98,512 x 512,99

1446,v01_c0101e0425_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0425\texture,98,512 x 512,99

1447,v01_c0101e0425_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0425\texture,398,512 x 1024,98

1447,v01_c0101e0425_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0425\texture,394,512 x 1024,99

1447,v01_c0201e0425_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0425\texture,394,512 x 1024,98

1448,v01_c0101e0426_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0426\texture,110,256 x 512,99

1448,v01_c0101e0426_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0426\texture,109,256 x 512,99

1449,v01_c0101e0426_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0426\texture,178,512 x 512,99

1449,v01_c0101e0426_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0426\texture,177,512 x 512,99

1450,v01_c0101e0426_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0426\texture,200,512 x 512,99

1450,v01_c0101e0426_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0426\texture,198,512 x 512,99

1451,v01_c0101e0426_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0426\texture,381,512 x 1024,99

1451,v01_c0101e0426_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0426\texture,376,512 x 1024,99

1452,v01_c0101e0427_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0427\texture,200,512 x 512,99

1452,v01_c0101e0427_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0427\texture,199,512 x 512,99

1453,v01_c0101e0427_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0427\texture,74,512 x 256,99

1453,v01_c0101e0427_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0427\texture,73,512 x 256,99

1454,v01_c0101e0427_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0427\texture,182,512 x 512,99

1454,v01_c0101e0427_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0427\texture,179,512 x 512,99

1455,v01_c0101e0427_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0427\texture,415,512 x 1024,98

1455,v01_c0101e0427_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0427\texture,412,512 x 1024,99

1455,v01_c0201e0427_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0427\texture,411,512 x 1024,98

1456,v01_c0101e0428_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0428\texture,166,512 x 512,99

1456,v01_c0101e0428_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0428\texture,166,512 x 512,99

1457,v01_c0101e0428_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0428\texture,408,512 x 1024,99

1457,v01_c0101e0428_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0428\texture,404,512 x 1024,99

1458,v01_c0101e0429_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0429\texture,199,512 x 512,99

1458,v01_c0101e0429_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0429\texture,197,512 x 512,99

1459,v01_c0101e0429_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0429\texture,171,512 x 512,99

1459,v01_c0101e0429_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0429\texture,171,512 x 512,99

1460,v01_c0101e0429_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0429\texture,392,512 x 1024,99

1460,v01_c0101e0429_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0429\texture,387,512 x 1024,99

1461,v01_c0101e0430_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0430\texture,221,512 x 512,99

1461,v01_c0101e0430_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0430\texture,218,512 x 512,99

1462,v01_c0101e0430_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0430\texture,203,512 x 512,99

1462,v01_c0101e0430_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0430\texture,201,512 x 512,99

1463,v01_c0101e0430_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0430\texture,87,256 x 512,99

1463,v01_c0101e0430_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0430\texture,86,256 x 512,99

1464,v01_c0101e0430_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0430\texture,186,512 x 512,99

1464,v01_c0101e0430_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0430\texture,183,512 x 512,99

1465,v01_c0101e0431_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0431\texture,91,256 x 512,99

1465,v01_c0101e0431_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0431\texture,90,256 x 512,99

1466,v01_c0101e0432_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0432\texture,213,512 x 512,99

1466,v01_c0101e0432_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0432\texture,211,512 x 512,99

1467,v01_c0101e0432_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0432\texture,219,512 x 512,99

1467,v01_c0101e0432_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0432\texture,217,512 x 512,99

1468,v01_c0101e0432_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0432\texture,217,512 x 512,99

1468,v01_c0101e0432_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0432\texture,214,512 x 512,99

1469,v01_c0101e0432_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0432\texture,457,512 x 1024,99

1469,v01_c0101e0432_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0432\texture,449,512 x 1024,99

1470,v01_c0101e0433_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0433\texture,208,512 x 512,99

1470,v01_c0101e0433_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0433\texture,206,512 x 512,99

1471,v01_c0101e0434_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0434\texture,225,512 x 512,99

1471,v01_c0101e0434_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0434\texture,222,512 x 512,99

1472,v01_c0101e0434_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0434\texture,258,512 x 512,99

1472,v01_c0101e0434_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0434\texture,255,512 x 512,99

1473,v01_c0101e0434_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0434\texture,190,512 x 512,99

1473,v01_c0101e0434_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0434\texture,188,512 x 512,99

1474,v01_c0101e0435_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0435\texture,154,512 x 512,99

1474,v01_c0101e0435_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0435\texture,153,512 x 512,99

1475,v01_c0101e0435_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0435\texture,366,512 x 1024,99

1475,v01_c0101e0435_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0435\texture,361,512 x 1024,99

1476,v01_c0101e0436_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0436\texture,150,512 x 512,99

1476,v01_c0101e0436_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0436\texture,148,512 x 512,99

1477,v01_c0101e0436_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0436\texture,159,512 x 512,99

1477,v01_c0101e0436_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0436\texture,158,512 x 512,99

1478,v01_c0101e0436_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0436\texture,126,512 x 512,99

1478,v01_c0101e0436_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0436\texture,124,512 x 512,99

1479,v01_c0101e0437_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0437\texture,217,512 x 512,99

1479,v01_c0101e0437_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0437\texture,215,512 x 512,99

1480,v01_c0101e0438_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0438\texture,204,512 x 512,99

1480,v01_c0101e0438_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0438\texture,202,512 x 512,99

1481,v01_c0101e0439_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0439\texture,198,512 x 512,99

1481,v01_c0101e0439_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0439\texture,196,512 x 512,99

1482,v01_c0101e0441_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0441\texture,220,512 x 512,99

1482,v01_c0101e0441_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0441\texture,219,512 x 512,99

1483,v01_c0101e0441_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0441\texture,191,512 x 512,99

1483,v01_c0101e0441_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0441\texture,189,512 x 512,99

1484,v01_c0101e0441_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0441\texture,189,512 x 512,99

1484,v01_c0101e0441_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0441\texture,188,512 x 512,99

1485,v01_c0101e0442_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0442\texture,186,512 x 512,99

1485,v01_c0101e0442_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0442\texture,186,512 x 512,99

1486,v01_c0101e0442_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0442\texture,185,512 x 512,99

1486,v01_c0101e0442_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0442\texture,183,512 x 512,99

1487,v01_c0101e0442_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0442\texture,196,512 x 512,99

1487,v01_c0101e0440_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0440\texture,195,512 x 512,99

1487,v01_c0101e0442_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0442\texture,194,512 x 512,99

1488,v01_c0101e0442_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0442\texture,173,512 x 512,99

1488,v01_c0101e0442_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0442\texture,173,512 x 512,99

1489,v01_c0101e0442_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0442\texture,405,512 x 1024,99

1489,v01_c0101e0442_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0442\texture,400,512 x 1024,99

1490,v01_c0101e0443_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0443\texture,223,512 x 512,99

1490,v01_c0101e0443_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0443\texture,220,512 x 512,99

1491,v01_c0101e0443_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0443\texture,198,512 x 512,99

1491,v01_c0101e0443_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0443\texture,196,512 x 512,99

1492,v01_c0101e0443_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0443\texture,215,512 x 512,99

1492,v01_c0101e0443_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0443\texture,214,512 x 512,99

1493,v01_c0101e0443_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0443\texture,106,256 x 512,99

1493,v01_c0101e0443_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0443\texture,105,256 x 512,99

1494,v01_c0101e0443_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0443\texture,377,512 x 1024,99

1494,v01_c0101e0443_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0443\texture,375,512 x 1024,99

1495,v01_c0101e0444_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0444\texture,193,512 x 512,99

1495,v01_c0101e0444_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0444\texture,191,512 x 512,99

1496,v01_c0101e0444_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0444\texture,97,512 x 256,99

1496,v01_c0101e0444_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0444\texture,97,512 x 256,99

1497,v01_c0101e0444_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0444\texture,171,512 x 512,99

1497,v01_c0101e0444_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0444\texture,169,512 x 512,99

1498,v01_c0101e0444_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0444\texture,169,512 x 512,99

1498,v01_c0101e0444_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0444\texture,167,512 x 512,99

1499,v01_c0101e0444_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0444\texture,418,512 x 1024,99

1499,v01_c0101e0444_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0444\texture,413,512 x 1024,99

1500,v01_c0101e0445_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0445\texture,181,512 x 512,99

1500,v01_c0101e0445_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0445\texture,176,512 x 512,99

1501,v01_c0101e0445_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0445\texture,195,512 x 512,99

1501,v01_c0101e0445_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0445\texture,193,512 x 512,99

1502,v01_c0101e0445_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0445\texture,200,512 x 512,99

1502,v01_c0101e0445_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0445\texture,198,512 x 512,99

1503,v01_c0101e0445_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0445\texture,202,512 x 512,99

1503,v01_c0101e0445_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0445\texture,200,512 x 512,99

1504,v01_c0101e0445_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0445\texture,472,512 x 1024,99

1504,v01_c0101e0445_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0445\texture,468,512 x 1024,99

1505,v01_c0101e0446_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0446\texture,178,512 x 512,99

1505,v01_c0101e0446_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0446\texture,177,512 x 512,99

1506,v01_c0101e0446_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0446\texture,91,512 x 256,99

1506,v01_c0101e0446_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0446\texture,90,512 x 256,99

1507,v01_c0101e0446_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0446\texture,193,512 x 512,99

1507,v01_c0101e0446_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0446\texture,191,512 x 512,99

1508,v01_c0101e0446_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0446\texture,186,512 x 512,99

1508,v01_c0101e0446_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0446\texture,185,512 x 512,99

1509,v01_c0101e0446_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0446\texture,439,512 x 1024,99

1509,v01_c0101e0446_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0446\texture,434,512 x 1024,99

1510,v01_c0101e0447_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0447\texture,173,512 x 512,99

1510,v01_c0101e0447_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0447\texture,170,512 x 512,99

1511,v01_c0101e0447_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0447\texture,111,256 x 512,99

1511,v01_c0101e0447_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0447\texture,109,256 x 512,99

1512,v01_c0101e0447_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0447\texture,192,512 x 512,99

1512,v01_c0101e0447_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0447\texture,191,512 x 512,99

1513,v01_c0101e0447_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0447\texture,211,512 x 512,99

1513,v01_c0101e0447_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0447\texture,208,512 x 512,99

1514,v01_c0101e0447_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0447\texture,434,512 x 1024,99

1514,v01_c0101e0447_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0447\texture,430,512 x 1024,99

1515,v01_c0101e0448_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0448\texture,203,512 x 512,99

1515,v01_c0101e0448_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0448\texture,202,512 x 512,99

1516,v01_c0101e0448_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0448\texture,199,512 x 512,99

1516,v01_c0101e0448_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0448\texture,196,512 x 512,99

1517,v01_c0101e0448_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0448\texture,167,512 x 512,99

1517,v01_c0101e0448_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0448\texture,164,512 x 512,99

1518,v01_c0101e0448_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0448\texture,91,256 x 512,99

1518,v01_c0101e0448_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0448\texture,91,256 x 512,99

1519,v01_c0101e0448_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0448\texture,407,512 x 1024,99

1519,v01_c0101e0448_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0448\texture,403,512 x 1024,99

1520,v01_c0101e0449_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0449\texture,155,512 x 512,99

1520,v01_c0101e0449_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0449\texture,152,512 x 512,99

1521,v01_c0101e0449_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0449\texture,198,512 x 512,99

1521,v01_c0101e0449_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0449\texture,195,512 x 512,99

1522,v01_c0101e0449_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0449\texture,164,512 x 512,99

1522,v01_c0101e0449_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0449\texture,162,512 x 512,99

1523,v01_c0101e0449_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0449\texture,400,512 x 1024,99

